Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2021-08-27;8;29686169771.0;1696589438.0;234563215.0;1837376148.0;32119248482.0;12552630227.0;12273585740.0;1984032727;2752690;65520619;279044487.0;2748492737.0;3726523684.0;11039295798.0;6201607513.0;5500424459.0;701183054.0;2338496632.0;2793656725.0;14095675.0;1055358481.0;694993889.0;28786.0;4050124.0;2110255.0;19.1;20.0;65
2021-09-06;9;31795592833.0;867579813.0;244441614.0;1871969878.0;33329769424.0;13457803149.0;13177191657.0;2156681375;3096155;67538192;280611492.0;2699385593.0;3805518542.0;11139746419.0;4518167895.0;3796031909.0;722135986.0;2333647954.0;1203136232.0;12489311.0;968894398.0;718275812.0;41943.0;1765042.0;2053189.0;22.0;18.8;89
2021-09-08;9;32455493104.0;1990466625.0;250532340.0;1883531363.0;34312464380.0;14191989056.0;13907271244.0;2176773144;3160974;69448234;284717812.0;2806682435.0;3973771911.0;11090638626.0;5981501603.0;5419155036.0;562346567.0;1736921919.0;3246258526.0;12192913.0;986128245.0;558491242.0;41827.0;1763242.0;2050257.0;22.7;18.6;61
2021-09-09;9;32861698521.0;953986021.0;259522219.0;1862997022.0;33997062048.0;14088007657.0;13801883603.0;2168020655;3298682;65139082;286124054.0;2831956959.0;4003301045.0;10837337969.0;4211868789.0;3846197814.0;365670975.0;1140175008.0;2091077184.0;12552769.0;968063828.0;361818863.0;41825.0;1762947.0;2047340.0;21.9;18.4;31
2021-09-21;9;31621405000.0;1106990021.0;254483396.0;1855366359.0;33267521209.0;13472739233.0;13192857208.0;2041097503;3533427;67829545;279882025.0;2816607961.0;3861107236.0;11004606304.0;4862955986.0;4333433457.0;529522529.0;1658536273.0;2140366895.0;32938848.0;1031113970.0;525750753.0;18813.0;1691504.0;2061459.0;16.7;16.9;58
2021-10-05;10;32788449458.0;4790922125.0;211684237.0;2088943541.0;35812240021.0;13510609199.0;13221468042.0;2106986982;4089539;84744556;289141157.0;2949463075.0;4264627555.0;12891719116.0;10115340466.0;9766306437.0;349034029.0;1021413224.0;7858513584.0;50314922.0;1185098736.0;344853177.0;25866.0;2061504.0;2093482.0;14.4;15.0;45
2021-10-27;10;38645036958.0;849285167.0;350338927.0;2455721355.0;39575246852.0;13752049507.0;13452446035.0;2202915901;4700574;119534254;299603472.0;3146072724.0;4617104427.0;15732869465.0;4585555343.0;4118681074.0;466874269.0;1602481884.0;1979008532.0;85432432.0;918632495.0;461836365.0;137310.0;2769128.0;2131466.0;11.9;11.9;78
2021-11-08;11;44298962875.0;797425708.0;425493066.0;3244865654.0;44909537479.0;13620912015.0;13300457992.0;2467223181;5116264;163100895;320454023.0;3450275095.0;5134775231.0;20068134798.0;5078359033.0;4733082633.0;345276400.0;1147666919.0;1489466985.0;1289668914.0;1151556215.0;339387397.0;301262.0;3376310.0;2211430.0;8.8;10.1;64
2021-11-21;11;41961910542.0;837934938.0;389497155.0;3490645352.0;42191393738.0;9524139112.0;9250207211.0;1885615512;5326990;199980039;273931901.0;2774530361.0;4637442281.0;23164359442.0;4947560641.0;4828839684.0;118720957.0;392990049.0;2131016541.0;1370674312.0;1052879739.0;112459691.0;351111.0;3649155.0;2261000.0;7.3;8.2;27
2021-11-22;11;46660985396.0;4247808896.0;374582535.0;3766435833.0;49516811489.0;14007805649.0;13673381551.0;2665430539;5568251;197250634;334424098.0;3784992110.0;5681750170.0;23174014136.0;11244653357.0;11038994743.0;205658614.0;687963314.0;8122157024.0;1393380020.0;1041152999.0;199301452.0;348284.0;3748641.0;2260237.0;7.1;8.1;48
2021-11-30;11;53851317813.0;5138625708.0;467408965.0;4586551924.0;56740574244.0;15189161845.0;14828667814.0;2950102293;6171575;240790836;360494031.0;4234539620.0;6649010168.0;27470797906.0;13081843028.0;12882753420.0;199089609.0;828612061.0;9214061746.0;1886812620.0;1152356602.0;192947851.0;333759.0;3727353.0;2080646.0;4.7;7.0;63
2021-12-07;12;51693148646.0;4215112792.0;442172019.0;4303367740.0;54454934922.0;14955586199.0;14607944830.0;2873116727;6366288;226673392;347641369.0;4065213064.0;6520708393.0;25807270859.0;11722438827.0;11601854809.0;120584019.0;404169326.0;8162889017.0;1752501842.0;1402878643.0;112230868.0;350919.0;5847651.0;2154582.0;6.1;6.2;34
2022-01-11;1;55089115188.0;943252729.0;549339955.0;4451762291.0;55454514756.0;14971717978.0;14617955224.0;2995311035;6285026;248824229;353762754.0;4050723529.0;6533914561.0;26647738398.0;6309754545.0;6017543439.0;292211106.0;1064630820.0;1933169794.0;1907482711.0;1404471220.0;283855239.0;355690.0;5875386.0;2124792.0;5.1;4.9;67
2022-01-24;1;57003867208.0;757478396.0;546878398.0;4760706120.0;57269306415.0;14438142381.0;14071226076.0;3016663092;6063049;276589095;366916305.0;4172956463.0;6476348419.0;28882543917.0;6330502121.0;5919037169.0;411464952.0;1361043973.0;1576181685.0;2014844872.0;1378431591.0;400738573.0;362719.0;6018932.0;4344728.0;3.5;5.3;76
2022-02-08;2;48578175396.0;1619071500.0;462188047.0;3835698083.0;50506674587.0;14506617869.0;14178029352.0;2756034739;5704741;216855548;328588517.0;3775677357.0;5934667932.0;23311116401.0;7845456822.0;7403777268.0;441679554.0;1625047295.0;3149172684.0;1649045669.0;1422191174.0;433124091.0;336208.0;6255259.0;1963996.0;7.6;6.1;73
2022-02-09;2;48992054208.0;1101195458.0;455484116.0;3813033846.0;50229250285.0;14396431761.0;14070989371.0;2708536224;5656546;223229552;325442390.0;3708530465.0;5842271502.0;23344594236.0;6606909498.0;6149045366.0;457864133.0;1609595208.0;1920965031.0;1657603752.0;1418745508.0;449313021.0;337567.0;6256030.0;1957515.0;7.6;6.2;70
2022-02-16;2;44292512771.0;8342924813.0;363780996.0;3633204004.0;48784458576.0;14269943516.0;13951822235.0;2612094252;5463202;210228016;318121281.0;3569392720.0;5706094914.0;22411241956.0;16831855618.0;16688529356.0;143326262.0;502727470.0;13106795802.0;1629483959.0;1592848387.0;134439154.0;345703.0;6360081.0;2181324.0;8.9;6.6;23
2022-02-21;2;42864711021.0;7866522250.0;363895274.0;3587929600.0;47791187612.0;13637243395.0;13327914992.0;2617712721;5325040;206853059;309328403.0;3456895113.0;5480324208.0;22386834076.0;16744823716.0;16400623667.0;344200049.0;1198575556.0;12334477348.0;1629779216.0;1581991596.0;335293358.0;334190.0;6423776.0;2148725.0;9.3;6.9;47
2022-02-26;2;41980664500.0;2744413583.0;399720300.0;3725958299.0;45328780782.0;10618367062.0;10355622036.0;2251119490;5193905;233302419;262745026.0;3095735979.0;5237649247.0;23887412680.0;10218208466.0;9505452312.0;712756153.0;2356679712.0;4633260689.0;1668984274.0;1559283790.0;703975519.0;338137.0;6515363.0;1927135.0;7.2;7.2;98
2022-03-06;3;39933726604.0;2407217292.0;391652868.0;3604392445.0;43223642927.0;9628227043.0;9371132408.0;2037207774;4826631;236857932;257094635.0;2700146835.0;4706966852.0;23909409861.0;9693178928.0;9133034866.0;560144063.0;1857572306.0;4474184371.0;1939634590.0;1421787662.0;552105307.0;338461.0;5662573.0;2037722.0;6.8;7.8;67
2022-03-15;3;42894947438.0;1744454563.0;394361075.0;3091197705.0;44091771309.0;14044329499.0;13741348242.0;2510318619;4718594;175594782;302981257.0;3341594487.0;5221832390.0;18793382937.0;6426837215.0;6120893315.0;305943900.0;1051961636.0;3255591221.0;703914592.0;1415369766.0;297833604.0;349369.0;5744008.0;2016919.0;10.3;8.6;18
2022-03-20;3;36399020917.0;1719739438.0;339106408.0;2986161161.0;37709085725.0;9244500814.0;9006335426.0;1814210192;4366952;192976458;238165388.0;2427973404.0;4158942913.0;19866114992.0;6355071816.0;5913190280.0;441881536.0;1315330919.0;3010113657.0;590742423.0;1438884817.0;433857946.0;387434.0;5628661.0;2007495.0;10.3;9.0;41
2022-03-24;3;38582137771.0;1587842646.0;334157098.0;2738955734.0;40798367310.0;13700981659.0;13412937221.0;2375248732;4294162;154471964;288044438.0;3139657930.0;4729211685.0;16694501178.0;6877185017.0;6078802231.0;798382786.0;2611317142.0;2211963875.0;677427961.0;1376476039.0;790189587.0;380691.0;5757075.0;2055432.0;11.6;9.4;98
2022-03-26;3;31076998521.0;4545751188.0;242368912.0;2541253500.0;34618320906.0;9846025684.0;9617322969.0;1835266989;4118195;152727039;228702715.0;2540238845.0;4118732033.0;16121212122.0;10870695986.0;10076087420.0;794608566.0;2626820509.0;6282391338.0;564141618.0;1397342521.0;786416456.0;382217.0;5757239.0;2052654.0;12.5;9.7;92
2022-03-30;3;38680034646.0;580333958.0;336133378.0;2632007658.0;39658519759.0;13570411106.0;13290461788.0;2298331229;4103800;152066485;279949318.0;3036860315.0;4590240588.0;16006506237.0;4526960108.0;4275011959.0;251948149.0;834425967.0;1332368384.0;940652384.0;1419513373.0;243778455.0;92905.0;6039874.0;2036915.0;12.1;10.1;14
2022-04-09;4;38376183375.0;1897820583.0;348017117.0;3018664904.0;40121804514.0;10183966952.0;9937048911.0;2076506877;3945661;197545124;246918041.0;2844474124.0;4732160734.0;20083205042.0;7010123744.0;6284164408.0;725959336.0;2438764363.0;2766200835.0;322703800.0;1482454746.0;716180436.0;39701.0;7293640.0;2445560.0;9.4;11.3;56
2022-04-23;4;29436285188.0;3208520625.0;236428872.0;2134279358.0;31622437624.0;9556022633.0;9331528005.0;1714211636;3177978;130102009;224494628.0;2387639670.0;3739911646.0;14091372051.0;7765381292.0;7375132819.0;390248473.0;1110814729.0;5058735826.0;100225643.0;1495605094.0;380900138.0;66327.0;7326630.0;1955378.0;13.7;13.1;20
2022-05-11;5;29436535354.0;3835603250.0;202656035.0;1837732004.0;33204843048.0;13509167198.0;13231753768.0;2146763625;2735407;102674156;277413430.0;2680861717.0;3751799240.0;11010841707.0;9644298984.0;8664809546.0;979489438.0;3213470008.0;4855412196.0;128951202.0;1446465578.0;971637604.0;20320.0;6072685.0;1758829.0;18.6;15.4;80
2022-05-12;5;30847222396.0;1356149292.0;231488636.0;1836239376.0;33100836197.0;13444710760.0;13166793932.0;2169192331;2827672;96425367;277916828.0;2730644348.0;3797857655.0;10859178063.0;5677491104.0;4902376488.0;775114616.0;2414542652.0;1666417075.0;152970414.0;1443560963.0;767274634.0;20318.0;6058037.0;1761627.0;18.0;15.5;47
2022-05-13;5;30082764417.0;1360400208.0;223718948.0;1834996958.0;32566692189.0;12951545702.0;12672685333.0;2117073424;2832564;97658332;278860369.0;2705537651.0;3810533477.0;10881511037.0;5903043886.0;5017460029.0;885583857.0;2799882658.0;1489477220.0;158687961.0;1454996047.0;877760191.0;20328.0;6042300.0;1761038.0;17.7;15.7;64
2022-05-25;5;29336935792.0;2630296083.0;210050776.0;1828104310.0;32486733311.0;12956773366.0;12673720396.0;2074811457;2619980;103347178;283052970.0;2694079636.0;3639822543.0;11015279151.0;7818248690.0;7022098470.0;796150220.0;2493946890.0;3794122305.0;151582767.0;1378596728.0;788571847.0;31138.0;5804567.0;1742668.0;17.1;17.0;52
2022-06-16;6;33443697875.0;1040021188.0;251706419.0;1958567091.0;35516081021.0;14592253458.0;14310585773.0;2455620188;2664059;101946927;281667685.0;2938370296.0;4139854201.0;11285371892.0;5322677845.0;4343703304.0;978974540.0;3136228779.0;1042252022.0;89435248.0;1054761795.0;972483980.0;22201.0;4547797.0;1920563.0;23.6;19.2;71
2022-07-08;7;30705559521.0;2129799563.0;229726820.0;1972707387.0;33746314423.0;13685915262.0;13378947882.0;2260774673;2590069;101513636;306967380.0;2945550031.0;3911322009.0;10838648742.0;7372988672.0;6259435566.0;1113553106.0;3577338469.0;2625603740.0;115918078.0;1054128385.0;1110160064.0;30289.0;1309203.0;2053550.0;21.3;21.0;98
2022-07-12;7;33242709979.0;1277370938.0;250196076.0;2065946524.0;35558855634.0;14689868992.0;14366703104.0;2459974418;2646489;101539360;323165888.0;3003727599.0;4137222648.0;11163876127.0;5909659192.0;4858666727.0;1050992465.0;3412995076.0;1396825357.0;90534670.0;1009304089.0;1047260549.0;33802.0;1187910.0;2510205.0;24.5;21.3;93
2022-07-27;7;30866798375.0;1511559771.0;243013554.0;1962279855.0;33428723530.0;13490890303.0;13182181889.0;2284644738;2690493;102512984;308708414.0;2907756086.0;3863389504.0;10776839422.0;6278778336.0;5302330113.0;976448223.0;3176616888.0;1949361006.0;148748289.0;1004052153.0;972753450.0;11598.0;1072089.0;2611086.0;22.5;21.7;71
2022-08-05;8;29347019292.0;2397021792.0;219288568.0;1982163024.0;32083508785.0;11884228294.0;11603416842.0;2200880871;2889960;103798405;280811452.0;2856597581.0;3877173586.0;11157940087.0;7334962878.0;6457553874.0;877409004.0;2812285411.0;3411401664.0;128837631.0;982438172.0;874157647.0;7346.0;1062138.0;2181873.0;24.5;21.6;67
2022-08-06;8;25516727396.0;3708334792.0;171301703.0;1920476383.0;28607145602.0;9499749398.0;9252122449.0;1903138996;2839880;106444938;247626949.0;2503489248.0;3511266765.0;11080216378.0;8890531085.0;7881214044.0;1009317041.0;3245178324.0;4578906637.0;55035816.0;1011410308.0;1006066041.0;7348.0;1062773.0;2180879.0;23.7;21.5;90
2022-08-28;8;24430714333.0;2460131979.0;179092629.0;1823226725.0;26953575228.0;8998931995.0;8778476998.0;1617945865;3050401;112222493;220454997.0;1958806840.0;3080564377.0;11182053256.0;6985312229.0;6107725521.0;877586708.0;2943226984.0;2984220790.0;55791763.0;1002072692.0;874257429.0;9965.0;1039012.0;2280302.0;22.6;19.9;75
2022-09-08;9;29603760563.0;3102895083.0;198375747.0;1874010351.0;32576111971.0;13528637709.0;13277140373.0;2170201019;3723220;101007701;251497336.0;2697790808.0;3816898495.0;10257853019.0;8147632590.0;7458746514.0;688886076.0;2155311679.0;4767670807.0;226622228.0;998027876.0;685432810.0;14175.0;1238039.0;2201053.0;20.4;18.6;48
2022-09-10;9;25762483563.0;2561809542.0;198995958.0;1825151335.0;27860829182.0;9756382929.0;9549140156.0;1694913027;3624738;111047746;207242773.0;2226153119.0;3404635293.0;10664072330.0;6684302455.0;5967834398.0;716468057.0;2420291073.0;3187092672.0;92290010.0;984628700.0;712371502.0;14198.0;1249394.0;2832963.0;19.0;18.3;61
2022-09-13;9;32041339667.0;1213288229.0;253490304.0;1907493799.0;33292885210.0;13980194101.0;13723575924.0;2245860061;3885780;101731760;256618177.0;2711637030.0;3908772463.0;10340804016.0;4625817875.0;4181805356.0;444012519.0;1404573356.0;2140940009.0;171183094.0;909121416.0;439943793.0;11133.0;1206759.0;2850835.0;21.7;17.9;23
2022-09-28;9;32747656875.0;1969187958.0;267748098.0;2074650552.0;34244433407.0;13173911758.0;12916822237.0;2100572235;4203276;130784524;257089521.0;2708488352.0;3973717068.0;12152756195.0;5808363141.0;5427060366.0;381302775.0;1351731598.0;3165343876.0;252665181.0;1038622486.0;377045662.0;24357.0;1301479.0;2931277.0;14.1;15.9;25
2022-10-02;10;26001185771.0;2980860188.0;206939549.0;1946597220.0;27740816667.0;8529829915.0;8338085943.0;1477063002;4074376;135562756;191743972.0;1839667023.0;3177504926.0;12577114670.0;6874027853.0;6374107894.0;499919959.0;1719719656.0;3971260349.0;60248677.0;1122799171.0;495783527.0;24354.0;1482626.0;2629451.0;15.4;15.4;53
2022-10-08;10;27925003500.0;862689167.0;235477722.0;1959252472.0;28894315413.0;9434410139.0;9237402523.0;1653810210;4351200;131946034;197007616.0;2191272416.0;3562511529.0;11916013885.0;4026731274.0;3542623265.0;484108009.0;1473002671.0;1398451374.0;124550235.0;1030726994.0;479839695.0;24997.0;1602267.0;2641050.0;15.0;14.6;55
2022-10-11;10;32425275354.0;907695667.0;276366324.0;2008346528.0;33519200674.0;13128281620.0;12881877704.0;2117509341;4538008;120327489;246403916.0;2670413885.0;3974222053.0;11503908278.0;4286333837.0;3777686561.0;508647276.0;1492696713.0;1569961822.0;260397554.0;963277748.0;504201488.0;54718.0;1766616.0;2624454.0;15.1;14.2;50
2022-10-14;10;32026491896.0;2502370313.0;246287991.0;2032959498.0;33384392544.0;12694380117.0;12457205471.0;2076660618;4797562;124362775;237174646.0;2579875439.0;4091892426.0;11812423606.0;6139518450.0;5906404979.0;233113471.0;877262098.0;4001320722.0;262513743.0;998421887.0;228697743.0;54981.0;1750206.0;2610541.0;15.5;13.8;24
2022-10-19;10;30158077438.0;3220234083.0;237139313.0;1927034853.0;32705487481.0;13126887442.0;12885835673.0;2063615714;4581781;122064790;241051769.0;2567756156.0;3848696203.0;10971885395.0;7931818293.0;7486910156.0;444908137.0;1347356813.0;5265799667.0;299444294.0;1019217519.0;440235589.0;13391.0;2018775.0;2640381.0;17.9;13.1;42
2022-11-10;11;35260729813.0;1355407208.0;308297495.0;2630738927.0;37462426291.0;12946878372.0;12693799247.0;2242657788;5321038;171254151;253079125.0;2906970396.0;4450981849.0;14738362697.0;6496140110.0;6101988653.0;394151457.0;1295263487.0;2801124268.0;1086563310.0;1313189045.0;388922445.0;215347.0;3332066.0;1681599.0;12.1;9.8;67
2022-11-14;11;36438676979.0;1641601188.0;322412378.0;2754255676.0;38088528282.0;12551170071.0;12293276959.0;2276851463;5360188;186715974;257893112.0;2910613378.0;4417578564.0;15740238643.0;6368120546.0;6197844371.0;170276175.0;510548369.0;3457942564.0;1202404495.0;1197225118.0;164813694.0;234476.0;3511771.0;1716234.0;11.4;9.2;29
2022-11-17;11;34922336271.0;6642680854.0;237524529.0;2737492873.0;38716007780.0;13206021575.0;12943081375.0;2286283693;5541800;181808952;262940200.0;2975481885.0;4624326279.0;15436543596.0;13411369767.0;13164389966.0;246979801.0;843884898.0;10109364971.0;1063200871.0;1394919027.0;241307237.0;264231.0;3528052.0;1880281.0;12.0;8.8;35
2022-11-21;11;40886968125.0;4117275021.0;331617386.0;3335238784.0;43474514625.0;13042207253.0;12762788780.0;2493965329;5763125;240960036;279418473.0;3234547159.0;4965292661.0;19491779062.0;10371677691.0;10260284943.0;111392748.0;312031682.0;7525076614.0;1148120610.0;1386448785.0;105697575.0;277509.0;3655847.0;1761818.0;8.6;8.2;21
2022-11-27;11;36499138167.0;3049186188.0;319786150.0;3314124157.0;38583245338.0;8987360160.0;8760136347.0;1851209944;5558142;269601717;227223813.0;2430875483.0;4187499141.0;20851140751.0;8767203666.0;8565345917.0;201857748.0;765885882.0;5472393888.0;1101349979.0;1427573916.0;196157678.0;288669.0;3665305.0;1746097.0;8.5;7.4;20
2022-12-01;12;47021996667.0;1340501375.0;418688715.0;3850963957.0;48497385319.0;14006443221.0;13700671339.0;2707874438;6397655;286999852;305771882.0;3576687464.0;5628676057.0;22284306631.0;7085542700.0;6888220588.0;197322112.0;657541504.0;2967508283.0;2027585392.0;1432907521.0;190877018.0;276898.0;4539224.0;1628972.0;6.6;6.9;39
2022-12-08;12;53751395438.0;453320521.0;479432570.0;4444856331.0;53294167978.0;14291921248.0;13970404593.0;2910514294;6827341;344451846;321516655.0;3813743263.0;6179777379.0;25746932608.0;4920381963.0;4760228625.0;160153338.0;449363597.0;1103865078.0;2086476373.0;1280676915.0;153571032.0;286818.0;4675768.0;1619720.0;3.6;6.1;30
2022-12-16;12;54354747250.0;1329427688.0;483630240.0;4767558024.0;55155220907.0;13654729838.0;13337199282.0;2927558834;7220280;378232165;317530556.0;3853151886.0;6489281698.0;27845046206.0;7381089609.0;7106339713.0;274749896.0;844046812.0;2911390525.0;2115515466.0;1510136806.0;268158695.0;315718.0;4597840.0;1677643.0;2.6;5.4;64
2023-01-14;1;37164508146.0;7777267313.0;275054541.0;3468570102.0;40828608776.0;9813414330.0;9808168940.0;4722984825;5211906;292723492;5245390.0;33696620.0;4715240825.0;21245336779.0;15184992587.0;15125758053.0;59234534.0;671602488.0;11367726640.0;1531440918.0;1614222541.0;55848550.0;337266.0;1529984.0;1518735.0;9.5;4.9;21
2023-01-25;1;59022725063.0;527738771.0;556026550.0;5045100830.0;57954408556.0;14636930898.0;14629583953.0;7037513394;5932413;430047757;7346945.0;47267539.0;6474885999.0;29321830555.0;5060549645.0;5018075011.0;42474634.0;466481270.0;1278763724.0;1891819242.0;1423485409.0;39049236.0;344900.0;1575690.0;1504808.0;2.2;5.4;21
2023-03-01;3;49868385708.0;3282832750.0;436654830.0;4464404005.0;53326984278.0;14087909178.0;14081128701.0;6468418480;4795501;398978730;6780477.0;38148254.0;5918967049.0;26409767086.0;11642490157.0;11364490618.0;277999539.0;2344907544.0;6095930651.0;1853891284.0;1347760678.0;273661265.0;312696.0;1264557.0;2761021.0;3.8;7.4;72
2023-03-04;3;43676607042.0;1630878729.0;412672873.0;4022023065.0;45455979725.0;10177530973.0;10172117768.0;5180042569;4484473;368187200;5413205.0;31050930.0;5093286165.0;24601397414.0;7844947350.0;7594666779.0;250280571.0;2158596866.0;2906924836.0;1537710827.0;1241714821.0;245917480.0;318038.0;1276737.0;2768317.0;5.1;7.7;68
2023-03-12;3;31437392625.0;5133226542.0;257346471.0;2966659252.0;35375827069.0;8706285240.0;8700548344.0;3934839323;3630998;270042074;5736896.0;22783180.0;3884922506.0;18553323747.0;12295666709.0;12077652416.0;218014292.0;1794661445.0;7384736297.0;1429400385.0;1686868581.0;214817339.0;305899.0;1365866.0;1525187.0;10.4;8.3;41
2023-03-14;3;36368899875.0;7293539542.0;248665189.0;3014235441.0;41088600114.0;13228132432.0;13221650886.0;5473614583;4013542;239624104;6481546.0;29849364.0;4819108921.0;17294257169.0;15276140412.0;15031875256.0;244265156.0;1897710870.0;10193260398.0;1429307119.0;1755862025.0;241030460.0;306191.0;1384457.0;1544049.0;10.7;8.5;46
2023-03-30;3;31148142125.0;7003361750.0;201038000.0;2499193859.0;36305684903.0;12839107122.0;12833114967.0;4874396424;3319883;191896379;5992155.0;26422256.0;4205380201.0;14165162637.0;14861136387.0;14584078733.0;277057654.0;2169828897.0;9660611904.0;1338522865.0;1692172721.0;273841721.0;87014.0;1502263.0;1626657.0;12.8;10.1;31
2023-04-04;4;38762946396.0;3128572583.0;305203448.0;2880918523.0;41920902876.0;13288414710.0;13284232375.0;5480170260;3446854;255294276;4182335.0;27216648.0;4752024309.0;18114335819.0;9472651036.0;9011608783.0;461042253.0;3456058263.0;4135845721.0;306027372.0;1574719680.0;457907788.0;27879.0;1473050.0;1633536.0;9.1;10.7;94
2023-04-09;4;29054203771.0;1847056604.0;264673613.0;2312880644.0;31283602858.0;8352695853.0;8349712408.0;3639523937;2734713;217553444;2983445.0;18580544.0;3445618708.0;15606895659.0;6654009949.0;6213671203.0;440338745.0;3381688141.0;1729208417.0;73676585.0;1469436805.0;437241468.0;27880.0;1422452.0;1646945.0;11.2;11.3;66
2023-04-25;4;34782128563.0;1248271229.0;294696873.0;2350098811.0;36664935213.0;12800726685.0;12795750270.0;4834125478;2664016;199286357;4976415.0;21672381.0;4137969093.0;14668491204.0;5775873565.0;5473813183.0;302060381.0;2233673820.0;1848031759.0;171990815.0;1522177170.0;298385305.0;29074.0;1328658.0;2317344.0;11.7;13.4;32
2023-05-21;5;23844515688.0;2377112021.0;170596762.0;1860297121.0;26232590692.0;8000526479.0;7997350589.0;3152725876;1809848;169175565;3175890.0;13027635.0;2881314118.0;12014011171.0;6796080909.0;6489804877.0;306276032.0;1819829761.0;3393573679.0;30271660.0;1552405809.0;303536556.0;23192.0;1226023.0;1490261.0;15.6;16.6;25
2023-05-28;5;22017452667.0;3213588063.0;129437556.0;1734377593.0;25135708838.0;8259588812.0;8256389170.0;3255657305;1709600;149363066;3199642.0;12681341.0;2808397285.0;10648311428.0;8195659384.0;7703140682.0;492518702.0;2951589919.0;3623997651.0;21826439.0;1598245375.0;489883460.0;20396.0;1106858.0;1507988.0;19.2;17.3;85
2023-06-01;6;27569451417.0;3642738646.0;172685422.0;1825370692.0;31613268343.0;13049484700.0;13045308124.0;4641621546;2013751;138015204;4176576.0;17805571.0;3515726767.0;10248600803.0;9684611687.0;9208291699.0;476319988.0;3393223954.0;4593449921.0;72952342.0;1624985470.0;473813523.0;21203.0;1035188.0;1450074.0;19.6;17.8;73
2023-06-04;6;22342707042.0;3392540417.0;139725161.0;1751899955.0;25448746035.0;8369586357.0;8365987388.0;3311338716;1712631;154337760;3598969.0;12438808.0;2805562363.0;10793769401.0;8390204526.0;7933421295.0;456783230.0;2937983962.0;3876619432.0;33612202.0;1541988929.0;454333358.0;21202.0;1025991.0;1402679.0;19.5;18.1;74
2023-06-06;6;27961171083.0;2638664917.0;180957933.0;1820807826.0;31496027044.0;13003089963.0;12999089084.0;4679366715;1963024;137042257;4000879.0;17295732.0;3490413511.0;10166855841.0;8175286637.0;7704879035.0;470407603.0;3359162209.0;3249509627.0;79558133.0;1487056669.0;468028712.0;30806.0;943763.0;1404321.0;20.0;18.3;73
2023-06-14;6;29071729542.0;2155369979.0;207173831.0;1850125563.0;32061206814.0;13299506615.0;13295461904.0;4755913530;1977409;146614004;4044711.0;17212413.0;3529991242.0;10309991601.0;7202146646.0;6730957585.0;471189061.0;3455730645.0;2157325438.0;78594909.0;1510495654.0;468878935.0;14406.0;879047.0;1416673.0;21.8;19.1;70
2023-06-19;6;29336260021.0;1566342354.0;213190740.0;1842884381.0;31277284364.0;12680590667.0;12676723310.0;4656454296;1981004;142225990;3867357.0;16501528.0;3373740776.0;10405790103.0;5563441819.0;5211868116.0;351573703.0;2617602958.0;1478717181.0;85986203.0;1381135477.0;349385536.0;17302.0;765903.0;1404961.0;22.2;19.5;34
2023-06-20;6;30001976833.0;1842609083.0;202265740.0;1858515019.0;32326095065.0;13473600565.0;13469547168.0;4816694807;2134996;139297474;4053397.0;17388841.0;3620091163.0;10256887219.0;6227508074.0;5897199202.0;330308872.0;2440352638.0;2360691326.0;91611033.0;1334853077.0;328126050.0;17304.0;760427.0;1405091.0;22.4;19.6;30
2023-06-21;6;30802574354.0;931641042.0;225736266.0;1874063896.0;32487466695.0;13503132809.0;13499023862.0;4756800100;2077585;148611492;4108947.0;16826755.0;3621487532.0;10438530422.0;4716333544.0;4366144861.0;350188684.0;2508931361.0;786898672.0;81212017.0;1339291495.0;348008321.0;17306.0;761961.0;1401096.0;22.5;19.7;40
2023-07-26;7;28469403250.0;1749428750.0;205145694.0;1755647277.0;31306667977.0;12659603446.0;12654431897.0;4543193196;2086747;145097573;5171549.0;15352499.0;3536796452.0;10404538063.0;6547486447.0;6135615129.0;411871318.0;3128447031.0;2204299718.0;58418118.0;1156321580.0;410173806.0;24926.0;459553.0;1213033.0;19.8;21.7;53
